
3.03872080859861,2.9654905716154,2.81718527229768,2.74738222458994,2.67556338369743
3.28668873170838,3.1699062403194,3.04667074623149,2.87298772792256,2.79776415885101
3.27402894236555,3.11455169993101,3.00578191190084,2.90262666492567,2.84085244485993
3.18478069346043,3.10756324382722,2.94468414876698,2.82419761706866,2.72385271706646
3.29914087047686,3.10477489701244,2.89937426967884,2.75399956368279,2.73840362210783
3.10012130597122,2.99637942201198,2.90572394886291,2.87594125076852,2.69197087313662
3.51155869456363,3.0845231082051,2.92145277047954,2.79483057977285,2.65451092797943
3.24808702429492,3.02225170487267,2.83425998031082,2.78799234320104,2.66334376471353
3.28256308096711,3.04713262203287,2.92968147555138,2.87880944088111,2.78893048184192
3.18336709444554,3.03354560553416,2.9592356477199,2.81380422574678,2.75022405801244
3.36213102506715,3.01865267130773,2.89521489206344,2.834931518666,2.73119230004434
3.17556533235571,3.04233221041786,2.97302526168665,2.83231633502655,2.72109272991424
3.40843066499585,2.96594674321907,2.9362946781094,2.91851745413176,2.80494329125427
3.1481850441611,2.97488159165933,2.85828314930892,2.81738548179073,2.74602094735786
3.16779043712347,2.9844630319729,2.90678811615988,2.8252080832376,2.76281828443547
3.04582579326178,2.95850149954555,2.8752937920903,2.74388949828295,2.70594650541292
3.11583414710618,2.90733941854121,2.88253842556699,2.74595396568656,2.64152421801379
3.03985467875205,3.00267158589891,2.87651105601141,2.82696651021217,2.72069510067279
3.25216832489332,3.07589945166386,2.97878801790025,2.82843745387276,2.72060913918272
3.32155855973927,3.05147973607373,2.95406919043493,2.75812791226906,2.65897069970434
3.193400345604,3.04489504181058,2.92143493463556,2.79337931406214,2.63462914490762
3.21456651351843,3.03383161059126,2.90437263018556,2.81344544636087,2.71500707413759
3.28430611727608,3.13085013384257,2.88542310115755,2.81601409771343,2.71811417032739
3.11340253191723,3.01558771244082,2.92976700399388,2.89985691889366,2.82824854132266
3.10886306054205,3.06790674751628,2.93174336176475,2.85095644819345,2.76685369753716
3.27030383389838,2.96197168181677,2.94317140672338,2.88167069279481,2.74704476599757
3.15626783361123,2.97626367108183,2.81069218408073,2.70605376345901,2.63245626439844
3.22099672692841,3.03524084955807,2.95939749814206,2.82370197635383,2.77464251487956
3.29474787216257,3.03705898428582,2.84260943439603,2.77926436158883,2.71268611229696
3.14974643303366,2.96240962777186,2.89781554148849,2.79711225586699,2.60688302708977
3.19425057893838,2.96330867461622,2.87770976674271,2.84540772900456,2.7854619862709
3.19546693852384,3.08339703978213,2.98464194692736,2.92700464653359,2.79726196152917
3.15689722235823,2.99405249980141,2.89131261586561,2.79782109454626,2.74217249995014
3.22387255620244,3.06530436312139,2.89086329973644,2.76048804355299,2.69589622383993
3.18700610651006,3.06264789269247,2.8912687805131,2.76905404541363,2.72761361773428
3.21295595564606,3.01402300547555,2.95183762668887,2.8396590750386,2.77292546376753
3.3237865747492,3.10599716475642,2.95979252687556,2.85386155262289,2.72442569158861
3.13140870158942,2.96548615630101,2.90449924646089,2.84430793689195,2.74456912739256
3.28228752430167,3.17161927039377,2.8491410937763,2.82432245839725,2.75078280722626
3.09924146456912,3.04634548262934,2.92547957492511,2.80997270455796,2.63893114852255
